No.,Time,Source,Destination,Protocol,Length,Frame,Time delta from previous displayed frame,Info,,,,,,,,,,,Time 2,Time 1,Delay,delay 2,delay 1,jitter
2518,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=412720 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2519,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=414088 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2520,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=415456 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2521,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=416824 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2522,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=418192 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2523,19.474607,114.122.0.145,192.168.43.13,TCP,78,â\234\223,0,443  >  49993 [ACK] Seq=419560 Ack=2190 Win=24256 Len=24 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2524,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=419584 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2525,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=420952 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2526,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=422320 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0,0,0
2527,19.474607,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,19.474607,19.474607,0,0.000131,0,0.000131
2528,19.474607,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=425056 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.474738,19.474607,0.000131,0.003876,0.000131,0.003745
2529,19.474738,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000131,49993  >  443 [ACK] Seq=2190 Ack=426424 Win=131072 Len=0,,,,,,,,,,,19.478614,19.474738,0.003876,0,0.003876,-0.003876
2530,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.003876,443  >  49993 [ACK] Seq=426424 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2531,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=427792 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2532,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=429160 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2533,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=430528 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2534,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=431896 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2535,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=433264 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2536,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=434632 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2537,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=436000 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2538,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=437368 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2539,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=438736 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2540,19.478614,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0,0,0
2541,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=441472 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478614,19.478614,0,0.000121,0,0.000121
2542,19.478614,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=442840 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.478735,19.478614,0.000121,0.000799,0.000121,0.000678
2543,19.478735,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000121,49993  >  443 [ACK] Seq=2190 Ack=444208 Win=131072 Len=0,,,,,,,,,,,19.479534,19.478735,0.000799,0,0.000799,-0.000799
2544,19.479534,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000799,"443  >  49993 [PSH, ACK] Seq=444208 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,19.479534,19.479534,0,0,0,0
2545,19.479534,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=445576 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.479534,19.479534,0,0,0,0
2546,19.479534,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=446944 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.479534,19.479534,0,0,0,0
2547,19.479534,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=448312 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.479534,19.479534,0,0,0,0
2548,19.479534,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=449680 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.479534,19.479534,0,7.6E-05,0,7.6E-05
2549,19.479534,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=451048 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.47961,19.479534,7.6E-05,0.00232,7.6E-05,0.002244
2550,19.47961,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000076,49993  >  443 [ACK] Seq=2190 Ack=452416 Win=131072 Len=0,,,,,,,,,,,19.48193,19.47961,0.00232,0,0.00232,-0.00232
2551,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.00232,443  >  49993 [ACK] Seq=452416 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2552,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=453784 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2553,19.48193,114.122.0.145,192.168.43.13,TCP,1350,â\234\223,0,443  >  49993 [ACK] Seq=455152 Ack=2190 Win=24256 Len=1296 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2554,19.48193,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2555,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=457816 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2556,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=459184 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2557,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=460552 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2558,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=461920 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2559,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=463288 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2560,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=464656 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2561,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=466024 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0,0,0
2562,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=467392 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48193,19.48193,0,0.00013,0,0.00013
2563,19.48193,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=468760 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.48206,19.48193,0.00013,0.000192,0.00013,6.2E-05
2564,19.48206,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.00013,49993  >  443 [ACK] Seq=2190 Ack=470128 Win=131072 Len=0,,,,,,,,,,,19.482252,19.48206,0.000192,0.000162,0.000192,-3E-05
2565,19.482252,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000192,443  >  49993 [ACK] Seq=470128 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.482414,19.482252,0.000162,3.1E-05,0.000162,-0.000131
2566,19.482414,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000162,"443  >  49993 [PSH, ACK] Seq=471496 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,19.482445,19.482414,3.1E-05,0.008904,3.1E-05,0.008873
2567,19.482445,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000031,49993  >  443 [ACK] Seq=2190 Ack=472864 Win=131072 Len=0,,,,,,,,,,,19.491349,19.482445,0.008904,0.001344,0.008904,-0.00756
2568,19.491349,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0.008904,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,19.492693,19.491349,0.001344,0,0.001344,-0.001344
2569,19.492693,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001344,443  >  49993 [ACK] Seq=474232 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.492693,19.492693,0,0,0,0
2570,19.492693,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=475600 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.492693,19.492693,0,0,0,0
2571,19.492693,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=476968 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.492693,19.492693,0,0,0,0
2572,19.492693,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=478336 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.492693,19.492693,0,0,0,0
2573,19.492693,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=479704 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.492693,19.492693,0,0,0,0
2574,19.492693,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=481072 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.492693,19.492693,0,8E-05,0,8E-05
2575,19.492693,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=482440 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.492773,19.492693,8E-05,0.000456,8E-05,0.000376
2576,19.492773,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.00008,49993  >  443 [ACK] Seq=2190 Ack=483808 Win=482816 Len=0,,,,,,,,,,,19.493229,19.492773,0.000456,0,0.000456,-0.000456
2577,19.493229,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000456,443  >  49993 [ACK] Seq=483808 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.493229,19.493229,0,5.3E-05,0,5.3E-05
2578,19.493229,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49993 [PSH, ACK] Seq=485176 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,19.493282,19.493229,5.3E-05,0.018975,5.3E-05,0.018922
2579,19.493282,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000053,49993  >  443 [ACK] Seq=2190 Ack=486544 Win=482816 Len=0,,,,,,,,,,,19.512257,19.493282,0.018975,0.002429,0.018975,-0.016546
2580,19.512257,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.018975,443  >  49993 [ACK] Seq=486544 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.512257,0.002429,0,0.002429,-0.002429
2581,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.002429,443  >  49993 [ACK] Seq=487912 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2582,19.514686,114.122.0.145,192.168.43.13,TCP,78,â\234\223,0,443  >  49993 [ACK] Seq=489280 Ack=2190 Win=24256 Len=24 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2583,19.514686,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2584,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=490672 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2585,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=492040 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2586,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=493408 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2587,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=494776 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2588,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=496144 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2589,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=497512 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2590,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=498880 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2591,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=500248 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2592,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=501616 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0,0,0
2593,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=502984 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514686,19.514686,0,0.000146,0,0.000146
2594,19.514686,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=504352 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.514832,19.514686,0.000146,0.00025,0.000146,0.000104
2595,19.514832,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000146,49993  >  443 [ACK] Seq=2190 Ack=505720 Win=527104 Len=0,,,,,,,,,,,19.515082,19.514832,0.00025,0,0.00025,-0.00025
2596,19.515082,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0.00025,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,19.515082,19.515082,0,4.4E-05,0,4.4E-05
2597,19.515082,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=507088 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.515126,19.515082,4.4E-05,0.001166,4.4E-05,0.001122
2598,19.515126,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000044,49993  >  443 [ACK] Seq=2190 Ack=508456 Win=527104 Len=0,,,,,,,,,,,19.516292,19.515126,0.001166,0,0.001166,-0.001166
2599,19.516292,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001166,443  >  49993 [ACK] Seq=508456 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.516292,19.516292,0,0,0,0
2600,19.516292,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=509824 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.516292,19.516292,0,0,0,0
2601,19.516292,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=511192 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.516292,19.516292,0,0,0,0
2602,19.516292,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=512560 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.516292,19.516292,0,8.6E-05,0,8.6E-05
2603,19.516292,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=513928 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.516378,19.516292,8.6E-05,0.000889,8.6E-05,0.000803
2604,19.516378,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000086,49993  >  443 [ACK] Seq=2190 Ack=515296 Win=527104 Len=0,,,,,,,,,,,19.517267,19.516378,0.000889,0,0.000889,-0.000889
2605,19.517267,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000889,443  >  49993 [ACK] Seq=515296 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.517267,19.517267,0,0,0,0
2606,19.517267,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=516664 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.517267,19.517267,0,0,0,0
2607,19.517267,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=518032 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.517267,19.517267,0,6E-05,0,6E-05
2608,19.517267,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=519400 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.517327,19.517267,6E-05,0.008962,6E-05,0.008902
2609,19.517327,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.00006,49993  >  443 [ACK] Seq=2190 Ack=520768 Win=527104 Len=0,,,,,,,,,,,19.526289,19.517327,0.008962,0.003061,0.008962,-0.005901
2610,19.526289,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.008962,443  >  49993 [ACK] Seq=520768 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.526289,0.003061,0,0.003061,-0.003061
2611,19.52935,114.122.0.145,192.168.43.13,TLSv1.3,78,â\234\223,0.003061,Application Data,,,,,,,,,,,19.52935,19.52935,0,0,0,0
2612,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=522160 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2613,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=523528 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2614,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=524896 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2615,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=526264 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2616,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=527632 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2617,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=529000 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2618,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=530368 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2619,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=531736 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2620,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=533104 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2621,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=534472 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0,0,0
2622,19.52935,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=535840 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.52935,19.52935,0,0.000128,0,0.000128
2623,19.52935,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,19.529478,19.52935,0.000128,0.001444,0.000128,0.001316
2624,19.529478,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000128,49993  >  443 [ACK] Seq=2190 Ack=538576 Win=567040 Len=0,,,,,,,,,,,19.530922,19.529478,0.001444,0,0.001444,-0.001444
2625,19.530922,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001444,443  >  49993 [ACK] Seq=538576 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.530922,19.530922,0,0,0,0
2626,19.530922,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=539944 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.530922,19.530922,0,0,0,0
2627,19.530922,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=541312 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.530922,19.530922,0,0,0,0
2628,19.530922,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=542680 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.530922,19.530922,0,0,0,0
2629,19.530922,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=544048 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.530922,19.530922,0,0,0,0
2630,19.530922,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=545416 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.530922,19.530922,0,0,0,0
2631,19.530922,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49993 [ACK] Seq=546784 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,19.530922,19.530922,0,0,0,0
